RecordId,Y
300265,2.6265505e-05
300266,4.9516384e-05
300267,0.0010135339
300268,0.0017282852
300269,0.00053584337
300270,5.1694686e-05
300271,6.5884306e-05
300272,0.00019179525
300273,2.8804605e-05
300274,0.0003185263
300275,3.299614e-05
300276,0.0006578793
300277,0.00011788985
300278,7.516444e-05
300279,0.00059201976
300280,0.00027534107
300281,0.00011620265
300282,0.00040128973
300283,1.403418e-05
300284,0.00018221764
300285,3.0277393e-05
300286,8.245383e-05
300287,4.4261353e-05
300288,0.00016781509
300289,0.00035318447
300290,0.0011483156
300291,3.375695e-05
300292,0.00011564796
300293,0.009447988
300294,4.9436123e-05
300295,2.6931057e-05
300296,0.0008586236
300297,0.000150861
300298,0.00010886234
300299,7.432708e-05
300300,0.017541947
300301,0.00015319501
300302,3.6991994e-05
300303,0.00067075726
300304,0.00013265456
300305,0.001432405
300306,7.3845964e-05
300307,0.00042211634
300308,0.006500903
300309,1.1824292e-05
300310,0.0001345058
300311,0.000101922444
300312,3.3663573e-06
300313,0.0011684803
300314,7.740085e-05
300315,0.00088462565
300316,4.8939248e-05
300317,0.00068351085
300318,0.0027408598
300319,0.0034691684
300320,5.264058e-05
300321,3.220778e-05
300322,0.0006401696
300323,0.00072945986
300324,0.00021620901
300325,0.0005235992
300326,0.00013960598
300327,5.5512955e-05
300328,0.00028506914
300329,6.435894e-06
300330,1.7740816e-05
300331,0.013139881
300332,7.989494e-05
300333,4.9575547e-06
300334,5.2644442e-05
300335,0.011379724
300336,0.00032901682
300337,0.000678236
300338,1.1211326e-05
300339,6.3032516e-05
300340,9.481738e-05
300341,7.735783e-05
300342,0.015351798
300343,0.0011860688
300344,6.0420175e-06
300345,2.1352851e-05
300346,0.00013515029
300347,0.00014126378
300348,4.165541e-05
300349,0.0001442479
300350,9.459567e-05
300351,0.00014476033
300352,0.00068701815
300353,8.882679e-05
300354,0.002468172
300355,0.0005692944
300356,0.0008237655
300357,0.0055516227
300358,0.002243232
300359,3.014248e-05
300360,0.00258883
300361,7.118838e-05
300362,0.00071504945
300363,1.5592044e-05
300364,2.3966828e-05
300365,0.0007480069
300366,0.00013869259
300367,3.3720884e-05
300368,0.0005754201
300369,4.9053724e-05
300370,0.0006201829
300371,1.5008895e-05
300372,3.1810952e-05
300373,0.00014522446
300374,1.4623476e-05
300375,0.00011048036
300376,5.9843285e-05
300377,0.00043849845
300378,2.6622565e-05
300379,7.940148e-05
300380,2.5855321e-05
300381,0.0006235072
300382,0.0020682318
300383,7.869022e-05
300384,8.607793e-05
300385,9.3414295e-05
300386,3.3891105e-05
300387,0.00037036045
300388,0.00015426171
300389,0.0006138737
300390,0.0034663395
300391,0.0007777061
300392,0.00032467875
300393,8.420398e-06
300394,0.00027811923
300395,0.0004539499
300396,0.00016274431
300397,0.012226668
300398,0.0022065593
300399,0.00040788154
300400,5.4291642e-05
300401,2.8937808e-05
300402,0.00015507979
300403,0.00022447095
300404,0.005742561
300405,3.459847e-05
300406,0.0003955275
300407,1.7964903e-05
300408,0.00079997384
300409,0.0067815054
300410,0.011802799
300411,1.5150011e-05
300412,8.1679e-05
300413,0.00077449344
300414,2.0829519e-05
300415,0.0010554513
300416,3.06679e-05
300417,6.5815235e-05
300418,0.00016607426
300419,7.623216e-06
300420,6.4378146e-05
300421,3.57743e-05
300422,5.2972537e-05
300423,6.15687e-05
300424,1.5316931e-05
300425,5.9848873e-05
300426,0.004652036
300427,0.0004894851
300428,6.980783e-05
300429,7.255731e-05
300430,0.0003147892
300431,0.0010606595
300432,1.0739316e-05
300433,1.3740155e-05
300434,0.00016266457
300435,3.8094426e-05
300436,2.2469632e-05
300437,1.3053467e-05
300438,0.0003027043
300439,0.00021354399
300440,1.5047518e-05
300441,0.0004875719
300442,1.7969547e-05
300443,4.0127165e-05
300444,5.1419604e-05
300445,1.3380232e-05
300446,0.00028844306
300447,4.262929e-05
300448,3.6769296e-05
300449,0.0011217924
300450,5.7648736e-05
300451,0.0002088371
300452,0.00018407377
300453,0.0003293244
300454,5.8986054e-05
300455,0.006547203
300456,0.0007401793
300457,5.8855526e-06
300458,0.00011895097
300459,2.2735185e-05
300460,1.8430477e-05
300461,0.0019511675
300462,0.00046659962
300463,0.0001270176
300464,4.129273e-05
300465,4.7611764e-05
300466,0.00084036303
300467,7.596863e-05
300468,1.5845102e-05
300469,4.4325727e-05
300470,0.00011340965
300471,0.00013098658
300472,2.9130268e-05
300473,2.3752875e-05
300474,7.436636e-05
300475,6.907279e-06
300476,0.0003064975
300477,3.381327e-05
300478,1.2238155e-05
300479,3.4076125e-05
300480,0.0015077213
300481,6.622515e-05
300482,0.00029768673
300483,2.007816e-05
300484,0.0001057787
300485,1.5844393e-05
300486,6.419221e-05
300487,5.541125e-05
300488,4.6289202e-05
300489,0.00014290772
300490,0.0061460356
300491,5.690487e-05
300492,0.0010726383
300493,6.2883926e-05
300494,1.8315259e-05
300495,4.741218e-05
300496,0.0021554776
300497,0.00014023065
300498,2.3358261e-05
300499,0.0004420939
300500,3.3052827e-05
300501,4.8082507e-05
300502,7.969216e-05
300503,0.0037809827
300504,0.00026237662
300505,0.0072053014
300506,8.3839395e-06
300507,0.0022141447
300508,1.1216202e-05
300509,8.459837e-05
300510,0.00024040665
300511,0.0023401491
300512,0.00016502956
300513,1.4992158e-05
300514,3.0878815e-05
300515,2.69447e-05
300516,0.007304984
300517,1.4037246e-05
300518,0.00015387019
300519,3.813844e-05
300520,1.7526443e-05
300521,0.0019543346
300522,0.00014704147
300523,5.752512e-05
300524,3.7618756e-05
300525,0.0001579228
300526,0.0001718566
300527,0.0008742514
300528,8.869035e-05
300529,0.0003678467
300530,9.352651e-05
300531,3.3755376e-05
300532,7.0830836e-05
300533,0.006368095
300534,0.013686896
300535,0.0002689322
300536,0.0010369617
300537,0.0005215008
300538,0.00013566663
300539,2.9626937e-05
300540,3.0079478e-05
300541,0.0017744985
300542,3.7554346e-05
300543,0.0006656062
300544,0.00054123387
300545,0.00078108994
300546,7.748434e-06
300547,0.00027415104
300548,0.00044929874
300549,0.00010282093
300550,0.0027779564
300551,1.3871195e-05
300552,0.0007077317
300553,0.003210494
300554,0.0014573226
300555,6.816237e-05
300556,5.001181e-06
300557,0.017386511
300558,0.0018906117
300559,1.4392411e-05
300560,0.0001697097
300561,0.00012112387
300562,5.242606e-05
300563,0.00014034074
300564,7.426048e-05
300565,0.0021558849
300566,0.010151257
300567,7.809889e-05
300568,0.00012228741
300569,0.0002000434
300570,5.447591e-05
300571,0.00040751894
300572,3.9057173e-05
300573,0.00010866103
300574,0.00010131971
300575,5.988884e-05
300576,0.00024398934
300577,0.018208612
300578,0.00020819709
300579,0.00014020364
300580,0.00040763066
300581,0.00017666038
300582,0.00064037467
300583,2.6198335e-05
300584,2.4141164e-05
300585,4.1461455e-05
300586,7.511507e-05
300587,6.105949e-05
300588,0.017350754
300589,2.0119789e-05
300590,0.00017344984
300591,9.4919786e-05
300592,0.023387114
300593,0.00017631087
300594,0.00027162503
300595,0.0006934329
300596,0.00026154317
300597,0.00011438932
300598,0.0002625388
300599,0.0011892414
300600,2.2591352e-05
300601,0.00018085832
300602,8.445264e-05
300603,0.0015936276
300604,0.00033410656
300605,0.000103517756
300606,6.71724e-05
300607,5.6088444e-05
300608,2.1609616e-05
300609,0.0003205775
300610,3.490269e-05
300611,0.0030046373
300612,1.8856006e-05
300613,0.00010981319
300614,4.419442e-05
300615,1.992197e-05
300616,2.2317388e-05
300617,9.2402624e-05
300618,0.00014312906
300619,0.019090496
300620,0.00041299235
300621,0.0006116646
300622,8.629351e-05
300623,7.720645e-05
300624,0.000106446634
300625,8.1554004e-05
300626,9.393391e-06
300627,0.040112384
300628,0.0008000802
300629,6.9301816e-05
300630,0.00010129797
300631,4.6765555e-05
300632,0.0055817408
300633,0.00059408206
300634,8.360559e-05
300635,4.8160935e-05
300636,0.0006418787
300637,0.0015559982
300638,5.865729e-05
300639,0.004389914
300640,2.8361368e-05
300641,2.5712829e-05
300642,2.3236065e-05
300643,0.00019836835
300644,7.87327e-05
300645,6.5269465e-05
300646,4.1654734e-05
300647,0.00010154721
300648,0.00021995799
300649,0.030665476
300650,6.170854e-05
300651,0.002857849
300652,0.00032159564
300653,1.4243388e-05
300654,5.737463e-05
300655,1.7468808e-05
300656,3.3511642e-05
300657,0.007977305
300658,5.27611e-06
300659,1.3163625e-05
300660,0.00033216696
300661,0.00029011106
300662,6.3841864e-05
300663,3.0917032e-05
300664,0.00016011455
300665,6.1127835e-06
300666,0.00038702425
300667,3.6862966e-05
300668,0.00190664
300669,3.2260745e-05
300670,1.5140465e-05
300671,3.2147607e-05
300672,0.0025176983
300673,0.00012881868
300674,0.0009085758
300675,0.000582697
300676,2.5740308e-05
300677,4.8060276e-05
300678,0.000129909
300679,0.00016610783
300680,0.00080002757
300681,0.00077976985
300682,1.6824017e-05
300683,3.4121647e-05
300684,9.8741155e-05
300685,0.00038493687
300686,0.00028233835
300687,0.0003774371
300688,6.420464e-05
300689,3.191498e-06
300690,0.0038244398
300691,0.002541047
300692,0.0031201406
300693,0.00011769689
300694,0.00012681488
300695,4.8454942e-05
300696,5.7013076e-05
300697,0.00019235567
300698,0.0108175045
300699,2.3880451e-05
300700,0.001053195
300701,0.00018442055
300702,6.345458e-06
300703,1.0053883e-05
300704,0.00026367538
300705,1.0761676e-05
300706,0.00019469057
300707,0.0003495102
300708,0.00020416791
300709,8.7638866e-05
300710,6.0044727e-05
300711,0.0006402517
300712,1.298903e-05
300713,2.434898e-05
300714,0.017390007
300715,5.415823e-05
300716,0.00021432113
300717,8.6770626e-05
300718,0.00033045784
300719,5.773847e-05
300720,1.595435e-05
300721,0.0007607996
300722,0.00015570389
300723,0.00037025227
300724,0.002181649
300725,0.00029668797
300726,4.0505518e-05
300727,0.008849597
300728,0.00014809878
300729,0.00012036684
300730,0.0082788225
300731,0.00015408148
300732,8.72041e-06
300733,0.025319494
300734,0.0010493157
300735,0.00018279976
300736,0.0031585507
300737,0.00075863715
300738,9.346651e-05
300739,1.0484291e-05
300740,3.3424385e-05
300741,1.857889e-05
300742,8.163672e-05
300743,7.7582336e-05
300744,3.403559e-05
300745,0.00088684825
300746,4.7486254e-05
300747,8.22382e-05
300748,1.4331776e-05
300749,4.816856e-05
300750,2.1126058e-05
300751,0.00020877876
300752,7.6482975e-05
300753,3.8929513e-05
300754,0.0009995269
300755,7.4572294e-05
300756,0.00010813037
300757,0.0016829786
300758,2.490526e-06
300759,5.7375502e-05
300760,0.0002578311
300761,5.263059e-05
300762,0.00010486197
300763,0.00023669009
300764,0.00040971313
300765,0.0012754033
300766,0.00046791733
300767,1.0125442e-05
300768,0.0010702218
300769,0.001403967
300770,0.0002147026
300771,4.1029227e-05
300772,0.0005101862
300773,0.004323181
300774,0.0007059002
300775,5.3826803e-05
300776,0.00028915066
300777,0.017913554
300778,5.824156e-06
300779,0.00017900868
300780,5.275581e-05
300781,0.0019219165
300782,8.353665e-05
300783,6.717445e-05
300784,0.01163873
300785,0.004801536
300786,1.5559217e-05
300787,5.5318273e-05
300788,7.85255e-06
300789,6.640879e-05
300790,0.048338845
300791,0.0005236374
300792,0.00023107577
300793,4.8668615e-05
300794,0.0001462015
300795,0.00042838807
300796,1.0225596e-05
300797,3.3569282e-05
300798,0.0001419194
300799,0.04105313
300800,5.3595035e-05
300801,2.9236022e-05
300802,2.6101974e-05
300803,0.055327583
300804,2.4854628e-05
300805,5.746306e-05
300806,1.3718709e-05
300807,3.0503712e-05
300808,9.579417e-05
300809,5.0110597e-05
300810,1.2932397e-05
300811,1.7779128e-05
300812,4.4817032e-05
300813,0.00042116718
300814,0.00013909892
300815,8.0977676e-05
300816,9.6969845e-05
300817,0.00021694704
300818,6.341186e-05
300819,0.00012860868
300820,0.00016595933
300821,0.00010160813
300822,0.00071750785
300823,0.00013430587
300824,3.4073102e-05
300825,3.287744e-05
300826,9.80202e-06
300827,0.00019199743
300828,0.000106612715
300829,0.00029085384
300830,4.155959e-05
300831,4.1755797e-05
300832,5.2060383e-05
300833,0.00032405532
300834,2.7980615e-05
300835,0.00058458635
300836,1.51023505e-05
300837,2.4427427e-05
300838,0.00013539601
300839,4.7381036e-05
300840,0.00018644573
300841,0.00021067365
300842,5.0797273e-05
300843,9.676515e-05
300844,0.0006392883
300845,0.0052969432
300846,1.21733665e-05
300847,0.00011283374
300848,0.005697238
300849,2.99681e-05
300850,0.00033626638
300851,0.00035530244
300852,2.6396277e-05
300853,0.0002584422
300854,0.00031658838
300855,0.028731879
300856,0.0013058734
300857,0.00015402713
300858,0.000673852
300859,0.004934957
300860,3.8359703e-05
300861,0.00030883824
300862,0.00016679904
300863,2.1016662e-05
300864,0.0011417185
300865,8.550796e-05
300866,0.00032771297
300867,0.00029374394
300868,0.00019934919
300869,3.3627925e-06
300870,8.225812e-05
300871,0.003539056
300872,0.001245692
300873,2.7773864e-05
300874,7.400841e-06
300875,7.516351e-05
300876,6.993736e-05
300877,0.030883301
300878,3.906533e-05
300879,0.0013886344
300880,0.0019404165
300881,0.00034989146
300882,6.504621e-06
300883,0.00044323958
300884,2.8656377e-05
300885,0.00084292295
300886,1.3444288e-05
300887,0.00032157786
300888,0.0012747906
300889,3.0915733e-05
300890,5.064549e-05
300891,9.995966e-06
300892,2.5804777e-05
300893,7.6607066e-05
300894,2.3185466e-05
300895,0.0009603821
300896,0.00016116393
300897,1.9580782e-05
300898,7.502545e-05
300899,0.0075256457
300900,7.37203e-05
300901,0.00017124548
300902,8.148769e-05
300903,0.0005026737
300904,0.014145429
300905,0.0005528885
300906,0.0053743264
300907,5.512811e-05
300908,5.774348e-05
300909,7.5375465e-05
300910,1.799927e-05
300911,0.00057212275
300912,2.8565355e-05
300913,1.8348666e-05
300914,0.0042650294
300915,0.0026587723
300916,0.0001475333
300917,8.081568e-05
300918,0.0002368382
300919,9.716858e-05
300920,0.000108397966
300921,7.2449875e-05
300922,0.024046816
300923,4.8324764e-05
300924,6.964393e-05
300925,0.0046788505
300926,1.6662287e-05
300927,7.8408506e-05
300928,0.00017723742
300929,3.116459e-05
300930,1.975876e-06
300931,2.8987883e-05
300932,6.885897e-06
300933,0.0027029137
300934,0.00019667728
300935,9.4603965e-05
300936,9.7169805e-06
300937,0.0006537115
300938,0.0008156566
300939,0.00018847533
300940,7.280107e-05
300941,0.001132658
300942,0.00016176407
300943,0.00014292504
300944,0.0035570522
300945,0.00059663405
300946,1.3202826e-05
300947,1.8783678e-05
300948,2.4929828e-05
300949,0.00018510569
300950,0.00034771723
300951,1.8584436e-05
300952,0.0028352218
300953,2.2359933e-05
300954,0.0001060058
300955,3.7806127e-05
300956,5.3002703e-05
300957,5.9897353e-05
300958,7.853407e-05
300959,0.0068291402
300960,0.00011948117
300961,3.2522355e-06
300962,0.011212178
300963,0.0012548245
300964,4.211909e-05
300965,0.00013030626
300966,1.894727e-05
300967,0.00037750133
300968,2.1259304e-05
300969,2.9668105e-05
300970,0.000120415636
300971,2.215971e-05
300972,0.00067716616
300973,3.818996e-06
300974,0.0003536142
300975,1.9813348e-05
300976,6.493608e-05
300977,3.7415863e-05
300978,1.34106995e-05
300979,0.00054340827
300980,1.8158125e-05
300981,6.108034e-05
300982,0.00017264052
300983,0.0003529658
300984,5.11633e-05
300985,6.5046083e-06
300986,2.536001e-05
300987,2.4983117e-05
300988,0.00090773654
300989,0.00017497392
300990,4.4172215e-05
300991,0.0016085345
300992,0.0028032786
300993,1.6245729e-05
300994,2.920069e-05
300995,0.00020680072
300996,0.0003443092
300997,0.00014133936
300998,4.3111457e-05
300999,2.6002595e-05
301000,2.046022e-05
301001,0.0003131447
301002,0.0002232824
301003,8.369126e-05
301004,0.0010259941
301005,8.3069235e-06
301006,0.0015607369
301007,1.2858278e-05
301008,1.463733e-05
301009,0.00020157862
301010,0.00053704163
301011,0.00017872591
301012,3.8775383e-05
301013,4.401621e-05
301014,0.00061838655
301015,0.00013723131
301016,0.0014196383
301017,2.2637741e-05
301018,5.209107e-05
301019,7.486016e-06
301020,3.7089914e-05
301021,2.9468043e-05
301022,1.3442428e-05
301023,0.0011634711
301024,0.0016230607
301025,7.339322e-05
301026,0.00074651965
301027,9.308505e-06
301028,0.030106198
301029,3.5243716e-05
301030,0.0008321191
301031,0.00013668842
301032,4.6025234e-05
301033,0.0025323685
301034,0.013426208
301035,3.7341575e-05
301036,1.0340351e-05
301037,7.344123e-06
301038,2.0245494e-05
301039,0.0005226294
301040,0.00014101857
301041,3.9391238e-05
301042,0.002146705
301043,9.098007e-05
301044,5.2380634e-05
301045,0.00031633224
301046,0.00014946995
301047,5.915301e-05
301048,0.00058337854
301049,1.1883596e-05
301050,0.0002955908
301051,2.3288776e-05
301052,1.6097156e-05
301053,0.00045910192
301054,2.0980055e-05
301055,0.0032881175
301056,6.339934e-05
301057,0.00012527622
301058,5.8676083e-05
301059,8.441085e-05
301060,3.2378946e-05
301061,3.4251338e-05
301062,6.789153e-05
301063,0.0002869512
301064,0.00018245252
301065,0.00047870254
301066,3.0271938e-05
301067,2.5160503e-05
301068,0.0002480853
301069,0.00084639265
301070,2.6681786e-05
301071,7.827694e-05
301072,0.00023404522
301073,5.1620547e-05
301074,1.5175431e-05
301075,0.0002562636
301076,3.3634908e-05
301077,0.0024919335
301078,4.0284674e-05
301079,0.0003354854
301080,0.0001896026
301081,0.00094206876
301082,0.0006274975
301083,0.0001318501
301084,0.00090748095
301085,3.121108e-05
301086,0.00010010839
301087,0.0001019415
301088,0.00010262169
301089,0.0004719925
301090,0.0010470115
301091,0.0003173702
301092,2.7652239e-05
301093,2.8477583e-05
301094,0.00018585785
301095,0.0013662642
301096,5.4049083e-06
301097,0.0003067758
301098,0.00032710028
301099,0.000103086684
301100,8.225184e-05
301101,0.00035533172
301102,0.0014486271
301103,8.61788e-05
301104,0.010167378
301105,4.2381587e-05
301106,0.00044663687
301107,0.00012110713
301108,0.000105073275
301109,2.9148498e-05
301110,7.6138196e-05
301111,0.0023462244
301112,0.00039468321
301113,1.2217724e-05
301114,2.8585386e-05
301115,8.586839e-05
301116,2.0506379e-05
301117,1.725996e-05
301118,0.0021327152
301119,0.0007556155
301120,2.099713e-05
301121,0.00048390075
301122,1.8585517e-05
301123,2.647809e-05
301124,9.842567e-05
301125,0.007811656
301126,8.7302615e-06
301127,0.0011599035
301128,0.0029951972
301129,2.9204508e-05
301130,2.8395227e-05
301131,0.0015933507
301132,0.044427738
301133,0.0006089186
301134,0.00013861539
301135,0.0005366599
301136,1.6742646e-05
301137,7.303192e-05
301138,8.1163525e-05
301139,0.00012306204
301140,0.00013554831
301141,6.0842864e-05
301142,8.6361106e-05
301143,8.4553205e-05
301144,3.214653e-05
301145,2.9694373e-05
301146,5.000867e-05
301147,7.447217e-05
301148,0.0004325117
301149,0.0048259255
301150,9.254265e-05
301151,0.0041283322
301152,3.9758826e-05
301153,0.0003746252
301154,0.0004921744
301155,4.959612e-06
301156,5.2045092e-05
301157,7.060438e-05
301158,0.00015981025
301159,2.8607283e-05
301160,0.0004600221
301161,6.880538e-05
301162,0.00023460174
301163,0.00027008902
301164,1.2571721e-05
301165,5.3400152e-05
301166,0.000162216
301167,0.00015390513
301168,0.00013285317
301169,0.0009906093
301170,2.9082108e-05
301171,0.00023613017
301172,6.702101e-05
301173,0.0014395337
301174,1.8724853e-05
301175,0.0005882787
301176,3.072841e-05
301177,9.78562e-05
301178,0.00064822345
301179,0.0009068733
301180,6.3327134e-05
301181,1.0172956e-05
301182,0.00069220515
301183,4.859687e-05
301184,0.00012208609
301185,3.889556e-05
301186,4.4751137e-05
301187,0.0001106749
301188,2.952968e-05
301189,1.3570602e-05
301190,0.000108438275
301191,4.42752e-05
301192,0.0002685909
301193,0.0061201006
301194,2.4526398e-05
301195,2.4747862e-05
301196,0.00023569583
301197,1.2833274e-05
301198,7.237516e-05
301199,0.00015634598
301200,7.6560544e-05
301201,0.00071818545
301202,5.9090038e-05
301203,0.00012908563
301204,0.0021466909
301205,8.3486164e-05
301206,0.00076640525
301207,5.331324e-05
301208,0.00020111805
301209,1.7051412e-05
301210,6.4593005e-05
301211,2.2065362e-05
301212,0.0038147331
301213,1.5629248e-05
301214,6.428386e-05
301215,0.0014675914
301216,5.8592377e-05
301217,0.00029487952
301218,0.00037454182
301219,1.2271989e-05
301220,0.00066839304
301221,0.00046607415
301222,4.570176e-05
301223,4.4693646e-05
301224,0.000113703856
301225,0.033208966
301226,1.4166214e-05
301227,0.00027731725
301228,0.00027672166
301229,0.046346284
301230,0.0013265857
301231,1.282076e-05
301232,1.961824e-05
301233,6.7387904e-05
301234,1.1538915e-05
301235,0.0006031193
301236,2.4780713e-05
301237,1.2358865e-05
301238,0.00010586953
301239,0.006787148
301240,3.4992474e-05
301241,0.0003091823
301242,0.0034472912
301243,2.361521e-05
301244,2.8531415e-06
301245,1.3384277e-05
301246,0.0017749252
301247,9.36119e-05
301248,0.00013653784
301249,0.009559796
301250,9.6113414e-05
301251,0.001089523
301252,0.00018442319
301253,0.00015459183
301254,6.175764e-05
301255,0.009761331
301256,6.154164e-05
301257,0.00017418986
301258,6.637701e-05
301259,4.29794e-06
301260,4.5628663e-06
301261,3.0256064e-05
301262,0.01198972
301263,0.00012110008
301264,1.1598877e-05
301265,4.109428e-06
301266,0.0049459133
301267,0.0007525087
301268,0.00058025814
301269,0.000119363984
301270,0.00033986624
301271,1.5109524e-05
301272,0.00031138436
301273,0.0014164837
301274,6.957052e-05
301275,7.0331075e-06
301276,0.00010412333
301277,0.00010188426
301278,3.0351663e-05
301279,0.111629955
301280,0.0021565177
301281,0.00012999574
301282,0.00012619341
301283,0.00027108533
301284,6.287127e-05
301285,4.8869692e-06
301286,2.0104255e-05
301287,7.552246e-05
301288,8.458282e-06
301289,0.0006466586
301290,0.00011155231
301291,0.0008032156
301292,1.8958728e-05
301293,0.0005415546
301294,4.627782e-05
301295,6.6400695e-05
301296,0.0003473077
301297,4.248607e-05
301298,4.3962555e-05
301299,4.2029857e-05
301300,7.269118e-05
301301,0.00013223552
301302,0.00047497835
301303,0.00010896745
301304,3.930265e-05
301305,0.0034201918
301306,0.0011894023
301307,0.00016606823
